l_rdl , w_rdl, t_rdl, h_tsv, p_rdl, R1                 , R2                    , R3                 , L1                , L2                      , L3                 , Cox               , Csi               , Rsi                 , rmse
209.59, 19.37,  3.88, 63.95, 59.58,  772.8270028041755 ,    4966.255230436641  , 2010.5056972476839 , 1124.463027485041 ,       47.03788894637891 ,  30.548453255061148, 123.5473461661526 ,  90.37913622489195, 0.07284296063168515 , 0.0025562590745875557
158.12, 28.85,  4.48, 93.51, 59.02, 2067.912638338857  ,     605.6416057256531 ,  898.404751243273  ,  964.8357932530562,       21.2287028792978  ,  27.03348719302558 , 169.52699917495895, 110.70004408460848, 0.059407471519622564, 0.002927108433696832
339.84, 29.43,  3.62, 58.84, 48.35, 2062.8077472732507 ,     677.7206388813432 ,  643.8793137078356 ,  694.4255071674162,       25.087518425492423,  18.408573942609795, 174.46403617778876, 122.05255966210872, 0.055384689023387376, 0.003343133538312564
617.66, 17.97,  4.9 , 82.07, 42.22,  706.0312143536935 ,    2144.130430355494  , 1648.7508780775297 ,  760.0365958943682,       30.449479349020475,  31.681488394707475, 122.22245034499382, 112.4315922776484 , 0.05522417103599909 , 0.0016589522762643588
211.59, 15.67,  4.32, 50.58, 57.17,  826.1983625541283 ,    4290.898983991777  , 2136.7566712693692 , 1154.0907908499462,       43.71318325322916 ,  33.69212171698154 , 106.41436117848652,  85.90064651842219, 0.07893042012387393 , 0.0029859647948429083
343.34, 11.13,  4.49, 95.03, 56.61, 1170.9371741763905 ,    2204.6213684021045 , 2396.7181437883596 , 1156.2498908244195,      130.7336823790854  ,  28.950538756567965,  85.5604325440501 ,  84.84279943761977, 0.0727897680950934  , 0.00323339072148118
324.32, 27.97,  2.11, 78.53, 44.62, 1116.9737357994209 ,    2193.953182231659  , 3232.1966183583645 ,  714.0117602492596,      685.8370112706327  ,  18.79939932686519 , 162.99018864290403, 127.59386906846052, 0.05054450273495403 , 0.0023137560510489447
540.84, 27.46,  4.82, 60.17, 48.93, 1588.118351777374  ,     497.5099574755238 ,  473.1957067087575 ,  677.7609679435453,       25.96003666659431 ,  21.65302085999919 , 166.91460354221678, 116.16318289228151, 0.05666217841485014 , 0.002820048845830571
263.39, 17.57,  3.69, 82.72, 55.38,  780.8725443018137 ,    9989.10724591465   , 2118.955377575333  , 1064.9433776565425,       82.12530189351237 ,  30.30028693545706 , 114.95321322357663,  93.04169639261706, 0.06768089477598357 , 0.0018684293623073018
380.05, 29.75,  4.18, 71.6 , 51.74, 1754.2346589085553 ,     551.0875041890117 ,  470.66559372256495,  715.4327722444259,       27.253236688494543,  18.25159934728404 , 175.50460522447707, 117.47969713737616, 0.055745806599878295, 0.002939143739537318
288.48, 18.56,  3.94, 79.98, 55.49,  719.7195029539856 ,    6962.068722587266  , 1948.1693048710765 , 1018.2077559174876,       62.63436446089948 ,  30.21075053755731 , 120.19928762295865,  93.94844729912937, 0.06707530929192222 , 0.0018146915732424425
398.93, 17.2 ,  2.07, 58.68, 57.74, 1480.7165131274185 ,    4869.866114828343  , 3059.1647222408324 , 1093.6285481901325,      436.46241852526856 ,  16.303815855114937, 112.26854782358431,  83.87594478237826, 0.07614760429475795 , 0.002470652880304051
218.24, 29.5 ,  3.66, 76.22, 43.99, 2537.5095871870135 ,     437.6926360674913 ,  314.3880419803261 ,  659.2426480587106,       39.27711005455883 ,  97.97990537486945 , 172.67766728249913, 140.00995452247085, 0.04803822052320221 , 0.0024003468339354912
308.51, 25.39,  2.46, 93.98, 52.46,  882.3504310757205 ,   10863.493923384516  , 1984.1246409326877 ,  883.5955372967786,     9968.941384853848   ,  19.738679689474193, 150.62650954004732, 107.57570510627166, 0.05821116962991377 , 0.002005758718166388
266.81, 27.21,  2.84, 53.6 , 48.59,  915.9239606112548 ,    4398.245487103508  , 1978.8306757835496 ,  794.3203418138285,       36.777487895091866,  23.099015489339422, 160.90219126934346, 114.45909455572503, 0.05947536008018556 , 0.0032652542086343593
327.13, 26.23,  4.35, 73.13, 55.28, 1711.2741866695258 ,     599.6161988555745 ,  592.9766087877094 ,  832.6700278556782,       25.25140229725826 ,  20.192428504197665, 159.0348111994171 , 105.3740579053063 , 0.06124976331179045 , 0.002457120860207716
687.1 , 29.49,  2.09, 84.31, 56.9 , 1394.524923723653  ,    1011.3340793624039 ,  314.7086835855406 ,  786.3954175213524,       29.932446904454796, 100.68465223649574 , 174.27683805150127, 105.14015852088814, 0.058887581470105144, 0.0036983109367794277
322.17, 17.94,  4.19, 88.69, 59.17,  678.1734105893999 ,    2163.991847949068  , 1912.3657934252617 , 1047.358185930023 ,      616.7797844695566  ,  29.233906973149423, 116.97318386897264,  89.74816160075218, 0.06900981487300718 , 0.00201758891049521
174.17, 16.13,  2.23, 73.76, 59.34, 1813.7632283148237 ,    5734.53695740825   , 2409.8474392988182 , 1350.3971745734748,       42.977978183808446,  21.269323593196667, 106.28295497199278,  87.06196715033252, 0.07409700297907995 , 0.002087909664374509
565.76, 24.7 ,  2.15, 86.29, 57.34, 1128.2781963981815 ,    4761.269178628434  , 1090.0950279501742 ,  891.9273506699649,       16.420379989580145,  14.48701341658338 , 149.98194361413204,  97.30680236103298, 0.06319946704165245 , 0.0029382227418222225
639.81, 11.31,  3.96, 79.12, 43.84,  957.6959256102317 ,    4344.950962463759  , 2621.954527711027  ,  958.8111330935267,     1039.799194147216   ,  34.30039829736884 ,  87.57896582114687,  94.6981997823826 , 0.06361620572774314 , 0.0036253857321162544
383.71, 28.68,  4.57, 65.98, 44.22, 1983.7858597615107 ,     339.96761567435794,  301.3956371456454 ,  613.6214494186303,       35.32174161921993 ,  51.99396476871147 , 170.16301214341084, 133.03105375867742, 0.04941395708586466 , 0.005109248881867285
397.4 , 13.76,  4.2 , 77.51, 48.1 ,  820.0838438307111 ,    2741.639368889537  , 2314.07563338298   ,  982.1881405396907,      521.045084443215   ,  32.09457438139119 ,  97.0996498606182 ,  93.84156700897165, 0.06504146041482643 , 0.004451963355597145
173.69, 13.96,  2.81, 77.41, 56.68, 1186.902099961454  ,   54805.98468387377   , 3066.874439869192  , 1325.5543697492465,   141692.62248131915    ,  30.00673052419357 ,  96.77744729770095,  87.83762785405972, 0.0729484547374038  , 0.0018385701541316912
152.65, 11.3 ,  3.24, 96.11, 47.12, 1265.1639136113743 ,    7332.20246332285   , 3559.856017843488  , 1257.175791471797 ,     1600.7124843205338  ,  34.69974054826733 ,  84.13073430915853,  96.01020982894993, 0.06581380776712387 , 0.0014983542616536173
482.52, 19.01,  2.42, 69.86, 46.87, 1080.2528624554946 ,   17252.98667749014   , 2025.2747820136417 ,  889.9731427366285,      107.56407510998402 ,  20.3239075976943  , 121.61166202398506, 101.42089002550301, 0.061590488083120655, 0.0019810113661100502
378.02, 12.95,  4.45, 71.65, 44.09, 1429.8629184034007 ,    1329.3199614953612 , 2075.7797406259206 ,  947.8168945626426,       82.03984115380689 ,  21.145521721904863,  94.06171163894858,  99.13069739779709, 0.06336952198752852 , 0.0030028291504895824
579.34, 14.52,  2.14, 95.46, 40.4 , 3967.0913415217415 ,    1555.1223394722513 ,  392.66415175389125,  905.5158716512123,       38.570267387032395,  70.32543846098721 , 100.15754496188167, 104.77966095059762, 0.05802948111859465 , 0.0014451996941781153
524.6 , 14.76,  2.53, 94.08, 42.16, 1243.970446528794  ,    4491.585322008698  , 2786.8740022844304 ,  911.7831505021669,     1196.5619832847615  ,  23.776823022066118, 103.23248068912646, 103.22049871082254, 0.059007040476425   , 0.001481537157053621
585.1 , 19.02,  2.18, 62.54, 49.0 , 2102.2972604731117 ,    2338.490124127303  , 1054.5399573424165 ,  906.6477958702721,       24.63102061162023 ,  13.258173897871044, 122.3676498701382 ,  96.49394612350207, 0.06496090138498785 , 0.002363609716571407
343.43, 13.61,  2.96, 79.98, 44.2 , 1129.6142498156196 ,    5066.282573563234  , 2954.411524196665  ,  998.3559087214285,     1384.2445951849922  ,  28.801942321279025,  95.78081887281252,  98.67239144346433, 0.06284323717390707 , 0.001349384305502656
628.09, 18.76,  2.74, 84.55, 51.12,  918.7276815288935 ,    3132.248114315088  , 1857.4508311266482 ,  907.8423333718281,     1177.9304946547193  ,  20.82599480304765 , 122.37514233257153,  96.19372453549617, 0.06340371314660559 , 0.0022128818719876825
333.7 , 19.55,  3.17, 65.14, 51.97,  805.4612846032226 ,    2869.912557941335  , 2120.7631232814024 ,  956.3708060632148,     1144.8894324793184  ,  25.49740909189408 , 124.39220751419265,  96.46031279999153, 0.06627414754455774 , 0.002257489501652892
667.44, 20.26,  4.03, 99.99, 41.39,  649.7139761993022 ,    5884.855888540164  , 1741.5677091998787 ,  719.9074001132938,       57.11452552502497 ,  29.37693382323409 , 133.42594051284186, 119.25583313475286, 0.05177078105474571 , 0.0017501446429457016
510.13, 16.85,  3.39, 85.36, 42.18,  829.9992074155996 ,   13461.78529643956   , 2187.8015784172762 ,  835.6188815993728,      103.41645814887393 ,  29.056946590718418, 113.69067242578512, 108.22022098545911, 0.05713890834630448 , 0.0015942124669942105
324.5 , 25.78,  4.84, 62.92, 56.4 , 1729.3602342437978 ,     504.23741954605396,  461.683930776877  ,  845.5210938956824,       27.533783299687645,  22.550924405266535, 154.68811065921065, 100.70958605352757, 0.06421674124245974 , 0.005452993170869052
141.18, 24.13,  3.74, 59.34, 50.11, 2877.983300453157  ,     788.7092861200884 ,  340.0801916868516 ,  965.7916925179717,       41.75141387159666 ,  16.737879406919777, 146.578664913898  , 112.35356155307251, 0.060984117179093716, 0.0029798374300057688
303.51, 14.19,  4.35, 56.26, 58.38,  853.6371724947593 ,    2460.650581001745  , 2176.898810164818  , 1126.220114464439 ,      256.77516809509814 ,  29.9812661837639  ,  99.00495294502623,  82.12811103827268, 0.0783949401944706  , 0.0036380962792763984
121.42, 17.03,  2.88, 65.89, 46.72, 1172.2007714895885 ,   20330.0222563486    , 3073.1393321843375 , 1171.452360792668 ,      126.61775250793353 ,  31.351162699653607, 111.41271408007105, 105.12703052954724, 0.06301932985311756 , 0.002019236416425191
322.58, 11.94,  3.83, 60.55, 45.45,  968.4984059538853 ,    4847.5796304002915 , 2781.889954322035  , 1034.9371040438607,     1127.7291639419286  ,  34.08797589292833 ,  88.10978225973226,  93.62521612361515, 0.06779226952756534 , 0.001365115753262005
202.41, 18.61,  2.12, 58.93, 59.4 , 3204.893043782636  ,    2138.274002473631  , 1021.6944995911323 , 1241.844962291406 ,       27.52626804368211 ,  12.371039898297923, 118.16597470181377,  87.0450624764892 , 0.07609485399864085 , 0.002803064080845121
319.35, 12.41,  2.5 , 95.76, 46.85, 1460.430875253498  ,    6471.159163107825  , 3466.1485510097577 , 1098.4139590711047,     1259.0141427619974  ,  26.436255038278613,  89.2792542918226 ,  93.47787551595216, 0.06537417097313322 , 0.0018172835591068262
119.46, 14.18,  4.98, 84.81, 51.37, 2938.596116967891  ,     858.4189765906917 , 1245.9074862240193 , 1224.3826537596965,       26.545857844201052,  32.706004665049385, 100.56724439999233,  99.66510405449331, 0.06550106956167871 , 0.001703486206228273
503.08, 24.17,  2.52, 81.17, 46.61,  848.6999790848517 ,   18033.597517461807  , 1856.2163956115005 ,  770.4192498383069,    32254.972253501965   ,  20.007101830448978, 148.73068195198547, 113.96346905461529, 0.05495520624991018 , 0.0022537090609712615
693.15, 14.21,  4.98, 61.1 , 55.35,  590.5064126962034 ,   18156.9101303593    , 1806.0377296646566 ,  972.7883883844647,    71343.57267256326    ,  34.96149286272998 , 102.73855076130326,  84.59296062543338, 0.07418258145742132 , 0.0022317328399446053
305.19, 20.05,  2.71, 82.56, 46.38,  960.740812130933  ,    3083.5405907045065 , 2437.4490445314013 ,  899.5856582252452,     1123.9226062043601  ,  23.37737654238066 , 125.40371772382672, 106.88078361889029, 0.05870847667410971 , 0.0016536656112200276
496.71, 18.37,  2.58, 61.94, 54.92, 1012.5110171488886 ,    3494.332620617789  , 2020.1560582277955 ,  987.1835988654971,     1133.5227820523933  ,  20.122882587011784, 119.11134895124393,  88.67199963768306, 0.07117285757061484 , 0.0024546988035111543
637.85, 17.24,  2.66, 54.13, 45.65, 1036.273141753641  ,    3339.8175598311436 , 2164.4874569389754 ,  875.1085474044644,     1103.4773054767536  ,  21.86263646608329 , 116.88586397430014,  97.66461468982847, 0.06489917953129848 , 0.0023495890428466694
567.61, 11.68,  4.22, 55.6 , 59.9 ,  813.9808844999567 ,   49880.46857239591   , 2285.8265736240373 , 1118.8492034145968,   307521.7876227415     ,  35.46848444663441 ,  89.20459652367059,  76.51903556110602, 0.08324010609193373 , 0.0021401422714596467
445.21, 20.21,  4.74, 82.52, 52.35,  623.4360622543893 ,    3521.8929932448887 , 1564.9140791170173 ,  868.0627015166752,       39.770788939787835,  28.965868787373367, 129.22313479622176,  99.16139964474955, 0.0621611699058048  , 0.0036042887009235117
262.44, 28.45,  4.25, 70.57, 46.62, 2109.1303772205    ,     557.1967414139959 ,  562.3308637178541 ,  695.2082676267963,       28.458435573313356,  22.495472840304362, 167.91812645899444, 127.84369775305048, 0.05211466039607183 , 0.0036860047344281287
135.75, 17.52,  3.39, 84.22, 51.73, 1035.5522723219337 ,    6330.20142791903   , 2596.0014414529683 , 1190.5227981211883,       52.27621893045557 ,  32.324005445092475, 114.33600355720995, 100.66413338736633, 0.06429372898570399 , 0.0017730361846083295
262.5 , 21.23,  2.64, 70.85, 44.25,  994.0370755298155 ,    2861.058267557528  , 2605.07535677222   ,  862.5329620944724,      921.4541487455774  ,  23.81721933017589 , 131.35777262736315, 112.85428218163003, 0.05687116326554022 , 0.003357011225173463
354.38, 26.33,  3.9 , 92.89, 45.25, 2250.133673502647  ,     588.9615957744994 ,  287.3316518529608 ,  699.0210776348699,       35.95166031404045 ,  18.709017840823098, 157.57556850711245, 125.80547447896608, 0.05077454073687255 , 0.0018507365167563464
130.73, 10.15,  2.36, 61.07, 45.13, 2032.2804376001623 ,   10434.945189979144  , 5689.449565548372  , 1369.400466652919 ,      942.2498911880693  ,  31.1541186388048  ,  77.53558289588317,  94.04398200044552, 0.06952221256670815 , 0.0015343901242400946
615.71, 19.9 ,  3.23, 79.46, 54.36,  731.5164833337877 ,    2587.500302000578  , 1668.2468774396666 ,  904.8940617667675,     1210.262458519682   ,  23.73419466643195 , 128.60976794045737,  94.22895737568804, 0.06520019478238644 , 0.0024874169444636047
462.2 , 17.99,  3.89, 85.46, 52.64,  683.8823608726493 ,    2403.834595029855  , 1910.2102645864966 ,  932.1367712579025,      907.9894594639657  ,  28.79510222875654 , 119.20416669158112,  95.45955791023765, 0.06463249817536561 , 0.0018897869025852698
276.25, 22.61,  2.31, 84.95, 53.99, 1065.0025306743746 ,    3256.0482486880915 , 2303.4766340370156 ,  985.5200097031523,      999.0037556685888  ,  18.934415659900772, 137.13973707684968, 100.34551245515168, 0.06281724443690088 , 0.0028979816801246254
147.46, 11.88,  4.79, 91.98, 56.31, 1998.9076769558474 ,    1207.726524866179  , 2195.966534930269  , 1316.1877259914565,       77.18096293334207 ,  16.596912994741416,  88.88098833616033,  90.17639160003387, 0.07106125814125482 , 0.0015683196219375682
192.84, 16.34,  3.31, 55.44, 41.37, 1059.5989192073052 ,    6239.432621212832  , 2614.5777591682177 ,  953.5318290956657,       50.77450908135378 ,  31.539340456928844, 108.62646427737143, 108.8401328678803 , 0.06045703154994006 , 0.0018502644478681923
550.99, 27.92,  2.06, 53.36, 56.52, 1016.435518442229  ,    4442.48617244985   ,  916.7862069052911 ,  832.1092145044263,       13.782149065126646,  15.81262962288708 , 165.2625252316213 ,  97.89563817326592, 0.06758897482309091 , 0.0042624542348570485
223.43, 22.61,  3.21, 71.48, 46.05,  986.2778595692467 ,    3175.3493313178574 , 2075.7257637877306 ,  862.3912615103839,       32.35700457597872 ,  26.73808786327858 , 138.6288303981477 , 114.14951954634319, 0.05687577732752415 , 0.0020814750233389377
346.36, 28.4 ,  4.03, 91.67, 41.29, 2281.1268236756105 ,     382.6660394656983 ,  300.38427031886056,  586.2504105670312,       38.25140673260836 ,  71.32244479790441 , 170.21314372594398, 146.28742520713345, 0.04475227701384656 , 0.003058671208653335
513.19, 27.71,  4.95, 60.6 , 58.02,  443.7199428458985 ,    5304.229964087285  , 1233.0571208602662 ,  782.119038161813 ,       57.981268673647484,  26.064577232155937, 167.81286554831223, 100.48040249646874, 0.06523772851323201 , 0.0033769617247664794
402.27, 21.35,  3.33, 74.04, 58.64,  669.0700316119448 ,    6211.595080555711  , 1730.5897991959257 ,  970.95550955538  ,     6120.678523927752   ,  24.843298957585304, 132.57087391051067,  91.78937735429234, 0.06859059470542045 , 0.00255379731653647
173.67, 28.47,  3.47, 98.44, 49.82, 2593.9087741538756 ,     811.6086216877892 ,  681.9229305959608 ,  830.4213071529005,       29.424266472966725,  18.25893472582441 , 167.02273341919576, 123.74690620824336, 0.05273879587400029 , 0.002271130668954794
356.81, 20.95,  2.64, 78.01, 53.76,  921.7046821558565 ,    3624.109629695751  , 2091.600310587236  ,  961.3151220524187,     1272.4315220799258  ,  20.864169012355024, 129.867834585518  ,  96.84448349757213, 0.06466849033241116 , 0.002092525789175101
160.91, 22.25,  3.21, 79.93, 54.22,  934.0093727582523 ,    5472.459893964729  , 2258.4964092664695 , 1076.5976826770843,       46.04246934296608 ,  28.404537430523654, 136.87975877680913, 103.44533461430215, 0.06292784189570864 , 0.0022420755919496946
459.1 , 22.88,  4.72, 76.91, 53.91,  561.0334467820414 ,    3653.9689000415233 , 1446.4435794556039 ,  833.2699497960613,       41.00627072044242 ,  27.750552838478125, 142.51402082163202, 101.16088954007078, 0.06205679303799546 , 0.0024763262875331475
410.58, 14.34,  4.01, 98.12, 44.05,  843.1683851025522 ,    7719.032688744297  , 2273.0319460499472 ,  920.7565223352817,       67.24972198881733 ,  33.273233074495685, 100.78557703400811, 101.61063829752018, 0.059732685264031436, 0.003232765866169642
157.48, 29.2 ,  3.14, 99.27, 57.69,  973.8283674467517 ,    2884.6902673337113 , 1983.5419633922638 ,  994.5819878634683,       30.617771953976945,  25.817904834404253, 169.4412446088999 , 111.75650746319313, 0.05828376749591365 , 0.0025728160882824034
464.84, 27.01,  4.77, 95.79, 40.81, 1988.9218396520494 ,     389.99143971773515,  451.89135335043954,  575.3416938375999,       30.692478977072245,  32.86162835571527 , 164.8433137620049 , 143.51352898339965, 0.044854391502080634, 0.0037599133591493645
175.9 , 18.66,  2.51, 86.65, 58.89, 1168.6057572642192 ,    4408.135872691732  , 2850.9405694478455 , 1250.3236301949285,     1251.913975310878   ,  24.100805603341463, 118.93705027243257,  92.02424547999676, 0.0693284558581566  , 0.0020846388923651316
678.93, 21.87,  2.38, 86.4 , 41.13,  979.4847031756296 ,   28352.403191043224  , 1845.9507104789702 ,  730.519692854648 ,      176.8004262065064  ,  19.29681325767632 , 137.4135161298256 , 120.1479229873203 , 0.05159577839493003 , 0.002004066431459907
592.61, 20.01,  2.33, 70.3 , 53.6 , 1697.1702489007607 ,    2355.998907553087  , 1001.0011985162561 ,  931.2247874844494,       29.516247087931053,  13.00643807436073 , 127.13974473572716,  93.0286752389868 , 0.06664640481637009 , 0.0025295814820087215
352.61, 11.39,  3.8 , 99.83, 51.16,  997.0903886967878 ,    5531.880344572843  , 2793.4382441941075 , 1112.8798270819425,     1236.2155383206987  ,  34.13418710912476 ,  85.40209902679426,  89.05360775881631, 0.068723901125964   , 0.001229376474689079
681.84, 29.51,  2.11, 85.56, 54.72, 1623.9879241090857 ,     992.7792678254285 ,  291.04649333957775,  762.5062677980912,       27.688994182199725,  83.41447666458595 , 174.11399351244305, 108.78510209774818, 0.05711652357227475 , 0.003490459129318744
599.4 , 17.97,  2.82, 56.43, 42.12,  910.7129114454087 ,    8059.890204880475  , 2185.6908850495215 ,  818.311567485779 ,     5773.432676361887   ,  24.3232255395961  , 118.9780918392535 , 106.05330072757181, 0.059894769011811906, 0.002039941455378457
356.06, 27.83,  3.85, 96.08, 45.99, 2199.214882552064  ,     573.6787193550679 ,  281.98200970683297,  680.3331376970353,       35.31142890747387 ,  18.85732632970451 , 166.65350795964608, 128.64139363918432, 0.04988903822971413 , 0.0021703255768519654
404.23, 23.17,  4.29, 52.15, 53.97,  582.4222381620498 ,    3992.410540718283  , 1545.9706298490046 ,  853.2951615210375,       42.20123765257788 ,  27.776462847504302, 143.061653991862  ,  96.92551902700183, 0.06873900225399039 , 0.00308216187369543
514.95, 22.59,  3.46, 72.88, 54.66,  602.7282579800166 , 2635542.966102869     , 1587.2801160329823 ,  871.1271599146996, 25566076.436787512      ,  24.940125309797068, 139.9269372185461 ,  97.45921832776291, 0.06442123508870413 , 0.002662153405112566
380.69, 24.1 ,  3.57, 82.87, 51.19,  653.6786181063619 ,    5958.663051062034  , 1699.0339342315037 ,  827.6648431056524,       53.767162116488194,  25.954363768760896, 146.52481889533868, 107.3624467245155 , 0.05880783246651268 , 0.002340906727248513
381.51, 24.22,  3.84, 64.12, 57.56,  567.6941943656997 ,    1707.7229721650695 , 1590.391569380109  ,  894.8982748981621,      830.1060297276218  ,  25.462310183736804, 147.16564786642812,  96.23532877350449, 0.06729892509131095 , 0.003003308535416952
415.45, 12.51,  3.67, 70.19, 53.39,  942.0470073481455 ,    5002.431176421374  , 2552.0147600517867 , 1089.1989511162635,     1308.0881601973322  ,  32.167867948156285,  91.33899273925758,  85.73541031674358, 0.0727388556418877  , 0.0016969450095155522
416.27, 13.9 ,  3.84, 60.06, 53.19,  836.2441919738449 ,    3880.228833825194  , 2310.958614718457  , 1045.0101410654636,     1086.5651656523341  ,  31.51824860759366 ,  98.3685523184982 ,  86.47826506386244, 0.07347833637298096 , 0.0019436620795832303
160.21, 22.23,  3.1 , 89.74, 52.09,  973.9282755875714 ,    5719.122298564815  , 2336.831665869306  , 1048.0677668267435,       46.530652521514284,  28.131756958000853, 136.22384899011692, 106.63440693852353, 0.06037775140894519 , 0.00196232665778866
659.43, 20.28,  4.83, 68.5 , 43.5 ,  623.3623673612439 ,    2369.4013994825787 , 1549.8911181637602 ,  727.2017429572255,       31.42352393526261 ,  30.57232448333353 , 135.46641661942098, 113.32575878654534, 0.05563867466019781 , 0.0020325175386217494
103.52, 28.98,  3.12, 55.61, 59.02, 3344.2329547126333 ,    1079.2017613598944 ,  840.7702477238578 , 1161.4921905930614,       32.07156969515123 ,  18.199302319807508, 169.76549279814554, 109.17410270478327, 0.06664889926799726 , 0.004857829700843632
116.63, 17.7 ,  4.13, 84.47, 58.69, 2832.0617583453827 ,     938.8856446922692 ,  903.5238959637455 , 1324.344538927984 ,       33.655079345895835,  23.84893221075212 , 116.97603344636201,  96.29670473870715, 0.06847993517599762 , 0.0021199554644290683
518.24, 21.19,  2.35, 97.99, 47.07, 1061.7652774110068 ,   11602.367595317528  , 1791.9724822097753 ,  842.2987979188775,       76.6885470024824  ,  18.486147565639246, 132.40109046504125, 107.28748738689485, 0.05711051625735281 , 0.001987856937974451
484.98, 12.96,  2.49, 74.01, 41.92, 1397.041063170447  ,    5711.059256516274  , 3195.979653439524  ,  966.4970676311588,     1291.0437270921002  ,  25.22012231485738 ,  93.1057321234967 ,  99.07146919763912, 0.06218698223566178 , 0.001393653053729193
575.24, 24.44,  2.48, 61.72, 58.15, 1113.541500272358  ,    2920.20423356743   , 1069.452539442467  ,  890.232998375794 ,       32.468801142402484,  14.332883222990942, 150.2619807660592 ,  93.01977096429526, 0.06859704076898945 , 0.0034685297543498757
394.88, 10.37,  4.09, 93.51, 40.32, 1020.7628479193531 ,    5328.025477720356  , 2961.1119143013552 ,  977.3082345699801,      884.1566147516181  ,  36.340649547661066,  81.50216950145959, 101.42205500987068, 0.06086271030729561 , 0.0018027840988279707
311.84, 23.69,  2.16, 73.98, 55.22, 1102.7709192634534 ,    2941.774978920329  , 2156.7643490651944 ,  961.843041697898 ,      867.0939152280495  ,  16.080535934832124, 142.27177119276482,  98.65991456994348, 0.06415377243085034 , 0.002267021865215673
232.68, 14.17,  4.1 , 53.27, 44.32,  960.6202227773045 ,    4180.618904757116  , 2376.936601314449  ,  995.699433694304 ,       42.024046820055396,  34.51103176231052 ,  99.20690895448648,  99.46317559445929, 0.0659650837640492  , 0.002002791671678795
221.79, 22.16,  2.27, 82.45, 40.81, 1128.436769971617  ,   40349.00305016143   , 2602.186371205921  ,  819.6442347166904,    75102.62900905636    ,  23.04529213561956 , 135.58621483947874, 124.16652959018667, 0.05169674091785729 , 0.0017412676035293987
367.37, 23.36,  3.06, 60.17, 59.74,  697.8948244141058 ,    7844.431920612043  , 1718.913672695507  ,  968.6054528120368,     8770.356213898993   ,  22.685774920959105, 141.6923511321799 ,  90.91207255027233, 0.07163177837188123 , 0.0031114443384841757
678.12, 26.04,  3.11, 93.32, 54.78,  621.022981477079  ,    1800.7169465171685 , 1324.4962578157892 ,  796.231745395846 ,     1106.4755952936919  ,  20.22714865958005 , 157.32211244135257, 104.06850934949121, 0.059020466463877826, 0.002951456752825975
382.14, 15.08,  3.6 , 95.86, 43.37,  887.4420697182691 ,    9667.834867979294  , 2366.1361911004687 ,  915.4620388370262,       77.20525444783556 ,  31.64786361173072 , 103.54418266712311, 104.10747173159328, 0.05923695661941402 , 0.00133246297170917
